گره;knot ، node ، tanglement ، tie
گرهدار کردن;knot
منگولهدار کردن;knot
ازدحام کرده;knotted
منگوله دار;knotted
گرهدار;knotted ، nodal
گرهای;knotted ، nodal
کلاله دار;knotted
ماشین گره زنی;knotter
پرگره;knotty
گره گیر;knotty
بلد بودن;know
شناختن;know ، recognize
استحزار یافتن;know
از بر داشتن;know by heart
رموزکار;know how
معلومات خاص;know how
هیچمدان;know-nothing
دانستنی;knowable
داننده;knower
دانسته;knowingly ، known
عاما;knowingly
دانائی;knowledge
دانستگی;knowledge
معلومات;knowledge
شناخت;knowledge ، recognition
دانش;knowledge
باعلم;knowledgeable
شناخته;known
شناخته شده;known ، recognized
برملا;known ، revealed
متصف;known as
موسوم به;known as
قرحه روده;knuckle
لولای مفصلی;knuckle joint
استخوان قوزک;knucklebone
گرهدرخت;knur
کنگره دارکردن;knurl
کبری;kobra ، major premise
کوفی عنان;kofi anan
کهل;kohl
کمپلو کورماک;komplo kurmak
کپک;kopeak ، mould
سورت;koran chapter
وابسته بقرآن;koranic
کره;korea
شبه جزیره کره;korean peninsula
کوئسادا;kosada
حلال;kosher ، lawful ، legitimate ، solvent
کوسی;kosi
کوزوو;kosovo
کوتونو;kotono
کوکب;kowkab
کوثر;kowsar
در حصار محصور کردن;kraal
کراچی;krachi
کراسنودار;krasnoder
کرملین;kremlin
کریستوفر;krishnaism
کریشنا پرستی;krishnaism
کروگر;kruger
پارک ملی کروگر;kruger national park
کوبان;kuban
کوفه;kufah
کوفی;kufic
خط کوفی;kufic script
کوهیار;kuhyar
عرق زیره;kummel
کومل;kummel
کراد;kurd
کردنشین;kurdish
کرد;kurdish
کردی;kurdish
کرد نشین;kurdish
کردستان;kurdistan
قالیچه کردی;kurdistan
حزب دمکرات کردستان عراق;kurdistan democratic party of iraq
اکراد;kurds
کورس;kuros ، race
کورش;kurosh
کورژاک;kurzhak
کورژاکف;kurzhakov
کوشیرو;kushiro
کویت;kuwait
کواس;kvass
کیوتو;kyoto
قرقیزستانی;kyrgyz
قرقیزستان;kyrgyzestan
لاپاز;la paz
اردو زنی;laagering
برچسب زدن;label
برچسب;label
شفتین کبری;labia majora
شفتن صغری;labia minora
لبی;labial
شفوی;labial
با لب ادا کردن;labialize
لب شکافته کردن;labiate
لبی وملازی;labiovelar
مارک دار;labled
کارگری;labor
درد زایمان;labor
حزب کارگر;labor party
اعتصاب کارگری;labor strike
اتحادیه کارگری;labor union
لابراتوار;laboratory
آزمایشگاهی;laboratory
آزمایشگاه;laboratory
عمله;laborer ، laborer ، labours ، worker ، worker ، workers
لابیرنت;labyrinth
پر شکنج;labyrinthine ، tormenting
لاک والکل;lac
لاک زدن;lac ، seal up
توری;lace ، tulle
ریش کردن;lacerate ، wound
ریش ریش کردن;lacerate ، shred
جرح;laceration ، wound
دوشاخ زبانان;lacertidae
یراق دوزی;lacing
فاقد بودن;lack ، want
نبود;lack
عدم;lack
نداشتن;lack
کم داشتن;lack
ناقص بودن;lack
بی اشتهایی;lack of appetite
بی انضباتی;lack of discipline
بی کمالی;lack of education
بی اطلاعی;lack of information ، unawareness
چاکری کردن;lackey ، obey
بی اشتها;lacking appetite
مختصر گو;laconic
لاک و الکل زدن;lacquer
لاکالکل;lacquer
شیر مکیدن;lactate
ایجاد شیر;lactation
ارضاع;lactation
کیلوس بر;lacteal
شیر بر;lacteal ، lactiferous
شیر مانند;lactescent
شیری;lactic ، milky
شبیه شیر;lactic
شیردار;lactiferous ، milky
شیر زا;lactiferous
شیر آور;lactiferous
موجد شیر;lactogenic
لاکتوز;lactose
نقطه ابهام;lacuna
استخری;lacustrine
دریاچه ای;lacustrine
بند دار;lacy
جوانک;lad
پسرک;lad
لادن;ladan
نردبان بکار بردن;ladder
نردبان;ladder
نردبان ساختن;ladder
سنگین بار;laden
بارگیری شده;laden
مغلق گو;ladida
زنانه;ladies ، womanish ، womanly
خواتین;ladies ، women
بانوان;ladies
باملاقه کشیدن;ladle
باملاقه برداشتن;ladle
خانم;lady ، lady-like ، mrs ، ms ، wife
بانو;lady ، lady ، ms.
مخدره;lady
سیده;lady
بیگم;lady of rank
بانووار;ladylike
علیا مخدره;ladyship
وا ماندن;lag behind ، tire out ، wear out
آبجو نارس;lager
لاگوس;lagos
لاهور;lahore
غیر فنی;laic ، unprofessional
سیاست اقتصادآزاد;laisser faire ، laissez faire
دریاچه;lake ، pond
بی وقار;laking dignity ، ungraceful
لاله;laleh
لالو;lalu
لاما;lama
گوشت بره;lamb
پارچه روبخاری;lambrequin
چلاق;lame
لنگ;lame ، lame ، leg ، loin-cloth ، towel ، waist-cloth
لنگی;lameness ، standstill
نوحه کردن;lament ، mourn
تعزیت گرفتن;lament ، mourn
زاری;lamentation
ضجه;lamentation ، weeping
مرثیه خوانی;lamentation
مویه;lamentation ، weeping
سوگواری;lamentation ، mourning
شیون;lamenting ، mourning
لایه نازک;lamin ، lamina
شاخه پرده ای;lamin ، lamina
متورق شدن;laminate
متورق کردن;laminate
متورق ساختن;laminate
ورقه کردن;laminate
متورق;laminated ، layered
تورق;lamination ، slate
مشکوه;lamp
مشکات;lamp
مصباح;lamp
چراغ;lamp ، light
سیاه یکدست;lampblack
هجوی;lampoon ، saty
مصابیح;lamps
آباژور;lampshade
نشتر زدن;lance
نیزه;lance ، spear
ضربت نیزه;lance
نیزه مانند;lanceolate ، styliform
نیزه انداز;lancer ، spearman
نیزه زن;lancer
نیشتر;lancet
پاره سازی;lancination
نشستن;land
به خشکی آمدن;land
بزمین نشستن;land
بر زمین نشستن;land
پیاده کردن;land
سرزمین;land ، territory
ارض;land
فرود آمدن;land
به زمین نشستن;land
فرود آوردن;land
اصلاحات ارضی;land reforms
مالیات بر اراضی;land tax
وابسته بزمین;landed
زمین دار;landed ، landholder
فرود آمده;landed
عقار;landed property ، property
ریزش زمین;landfall
صاحب ملک;landholder ، landlord ، landowner
فرودگاه هواپیما;landing
پاگردان;landing
عراده هواپیما;landing gear
مسقط;landing place ، muscat
بدون زمین;landless
موجر;landlord ، lessor
صاحبخانه;landlord
خانه خدا;landlord
صاحب خانه;landlord
مالک;landlord ، master ، owner ، owner ، possessor ، possessor
واقعه برجسته;landmark
حقالارض;landright
اراضی;lands
چشم انداز;landscape ، lookout ، outlook ، overlook ، panorama ، prospect ، scene ، vista
دورنماساز;landscapist
ریزش کوه;landslide ، lanndsli
ریزش خاک;landslide ، lanndslip
ملوان ساده;landsman
بسوی زمین;landward ، landward
کوچه ساختن;lane
لانگو;lango
زبان;language ، tongue
لسان;language ، tongue
السنه;languages
بیحال شدن;languish
فتور;languor ، weakness
لندوک;lanky
دراز و باریک;lanky
بالابان;lanner
لانولین;lanolin
چراغ بادی;lantern
چراغ توری;lantern
واکسیل نظامیان;lanyard
لائوس;laos
لائوسی;laotian ، laotian
دامان;lap ، skirt
لبه لباس;lap
دامن لباس;lap ، skirt
شلپ شلپ کردن;lap
برگردان یقه;lapel
سنگ کوچک;lapillus
لاجورد اصل;lapis lazuli
لاپلند;lapland
گوشت آویخته;lappet
خرف شدن;lapse
گذشت زمان;lapse
دمیر;lapstone
شربین;larch
سیاه کاج;larch
چربی خوک;lard
گوشت خوک;lard
گنجه خوراک;larder
زیاد;large ، much ، too many ، too much ، very ، ziad
کلان;large ، massive
وسیع;large
رطل;large cup ، pound ، rotl
روده بزرگ;large intestine
روده فراخ;large intestine
شط;large river
بزرگانه;large size
مبلق هنگفت;large sum
بزرگ بال;large winged
فراخی;largeness ، wideness
کثرت;largeness
گندگی;largeness
غزلاغ;lark ، skylark ، skylark
لارسن;larson
زنگ خطر;larum
نوزاد حشره;larva
لیسه;larva ، lick ، snail
کرم حشره;larva
لیسهای;larval
صدای حنجره ای;laryngeal
وابسته بنای;laryngeal
حنجری;laryngeal
حنجرهای;laryngeal
حنجره;larynx
افسار گسیخته;lasciviously
لیزر;laser
لیزری;laser
شلاق;lash ، whip
تازیانه;lash ، whip
شلاق زدن;lash ، whip
تازیانه زدن;lash ، whip
تنبیه باشلاق;lashing
رخوت;lassitude
سستی تب;lassitude
اخیر;last ، latter ، recent
اخرین;last
پسین;last ، posterior
واپسین;last
پابرجا ماندن;last
پایدار ماندن;last
آخری;last ، last ، latter ، latter
بازپسین;last ، ultimate
دوام کردن;last
طول کشیدن;last
خاتم;last
شببق;last
دوام داشتن;last
گذشته;last ، past
آخرین;last
پایستن;last
عضو اخیر;last member
دوشین;last nigh
دوش;last night ، milker ، shoulder ، shower
دیشب;last night
خاتم انبیاء;last prophet
آخرین پناه;last resort
پارسال;last year ، last year ، last year
ماندنی;lasting ، permanent ، remaining ، resident
دیرپای;lasting
بادوام;lasting
چفت کردن;latch
چفتی کردن;latching
دیرگاه;late
دیر گاه;late
دیررس;late
دیروقت;late
چاشت;late breakfast
دیر آینده;late comer
آخر شب;late night
اخیرا;lately ، latterly ، newly ، recently
بتازگی;lately
دیر آمدن;laten
بعدها;later ، thereafter
بعد ها;later on
پهلوئی;lateral ، next
جانبی;lateral ، side ، sidelong
جنبی;lateral ، peripheral
جناحی;lateral
شیره گیاهی;latex ، milk ، sap
لاستیک خام;latex
بالاستیک ساختن;latex
شیرآبه;latex
توفال;lath
توفال کوبی کردن;lath
چرخ خراطی;lathe
تراش کار;lathe operator ، lathe operator
توفال کوب;latherer
چرمین;lathern
کف آلود;lathery
لطیف الحسینی;latifa el hoseini
لاتین;latin ، latin ، latin
زبان لاتین;latin
لاتینی;latin
آمریکای لاتین;latin america
امریکای لاتین;latin america
قدری دیر;latish
گسترده فکر;latitudinal ، latitudinarian
متساهل;latitudinarian
وسیع نظری;latitudinarianism
لاتیوم;latium
لاتویا;latoya
لاتویا رامیرز;latoya ramirez
مستراح عمومی;latrine ، pissoir
عقب تر;latter ، posterior ، yond
مشبک;latticed ، latticed ، netted ، netted ، reticular ، reticular
شبکه سازی;latticework
تمجید کردن;laud ، praise
قابل ستایش;laudable
محمود;laudable ، mahmod ، mahmoud ، mahmud
مرضیه;laudable
مخلوط افیون;laudanum
زیر خنده زدن;laugh
خنداندن;laugh
خنده;laugh ، laughter
خنده کردن;laugh ، lough
بخنده افتادن;laugh
خندیدن;laugh
ضحک;laugh
خندان;laughing ، smiling
الت مسخره;laughing
آالت مسخره;laughing stock
مایه خنده;laughing stock
مضحکه;laughing stock
مظحکه;laughingstock
قاه قاه خنده;laughter
راه اندازی کردن;launch
روانه کردن;launch
وسیله پرتاب;launcher
اتو کشیدن;launder
لباسشو;launderer
رخت شو;launderer
گازر;launderer
گازر گاه;laundry
رختشورخانه;laundry ، washhouse
اتوشویی;laundry service
ملک الشعراء;laureate
دهمست;laurel
درخت غار;laurel
غاردانه;laurel berries
گدازه;lava
مبذر;lavish
قانون;law
علم حقوق;law
حقوق;law ، rights ، salary
قانون شکنی;law breaking ، lawbreaking ، offense ، violation of law
محکمه;law court
وضع قانون;law enactment
قانون ملل;law of nations
دارالوکاله;law office
قانون شکن;law-breaking ، lawbreaker ، outlaw
مشروع;lawful ، legal ، legitimate
قانونمند;lawful
بربستی;lawful
شریعت گذار;lawgiver
چمنبر;lawnmower ، lawnmower
دعوی;lawsuit ، litigation
قانون دان;lawyer
حقوقدان;lawyer
حق الوکاله;lawyer's fee
لینت مزاج;lax
لمس;lax ، lax ، paralyzed ، soft ، soft ، touching
شل کردن;lax ، loosen ، make limp ، slack
مسهل;laxative ، physic ، purgative
ملین;laxative
لینت;laxity
گستردن;lay ، spread
هشتن;lay ، let ، place ، put
خشت مالیدن;lay bricks
خشت زدن;lay bricks
تخم کردن;lay eggs
پی ریختن;lay foundation
زیرسازی کردن;lay foundation
مبادله ضربات کردن;lay into
بخدمت خاتمه دادن;lay off
پی گذاری کردن;lay the foundation
پیریزی کردن;lay the foundation
ریل کشیدن;lay tracks
آبراه عریض;lay-by
لعیا;laya
لا;layer ، ply
جدار;layer ، wall
لایه;layer
رج;layer ، line ، row
بنلاد;layer
رگه دار;layered ، stratified ، veined
بی لایه;layerless ، stuffless
تخمگذاری;laying eggs
تخم گذاشتن;laying eggs
زن عامی;laywoman
تنبل شدن;laze
توپ لیزری;lazer cannon ، lazer gun
تن پروری;laziness ، self-indulgence
تنبل بودن;laziness
بیعاری;laziness ، shamelessness
تن پرستی;laziness ، self-indulgence
تکاسل;laziness
تن آسایی;laziness ، self-indulgence
لش;lazy ، sluggish
تن پرست;lazy ، self-indulgent
تن آسا;lazy ، self-indulgentt
متکاهل;lazy
باتنبلی;lazy
تن پرور;lazy ، self-indulgent
بطیء;lazy
درخورد تنبلی;lazy
تنه لش;lazy ، lumpish
سست بودن;lazy
لوموند;le monde
لو تولون;le tolon
جلگه سبز;lea
انجامیدن;lead
سوق دادن;lead
وا داشتن;lead
سرب;lead
پیشقدم شدن;lead ، pioneer
منجر شدن;lead ، lead to ، result in
به دنبال داشتن;lead
رهبری کردن;lead
اغواکردن;lead astray ، persuade ، tempt
سربی;lead-blue ، leaden
سربی رنگ;leaden
مانند سرب;leaden
پیشقدم;leader
زعیم;leader ، leader
پیشوا;leader
رهبر;leader
لیدر;leader ، leader
سردمدار;leader
طلایه;leader ، talayeh ، vanguard
سرکرده;leader
سردسته;leader
تولی;leader appointing ، taking over
